"id","id_creator_fk","createdon","id_ref_trash_type_fk","id_ref_images_for_labelling","location_x","location_y","width","height"
"50961582-c6af-4bcf-ac02-a791f5e9125a","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:08,9,"0b6df996-5f3f-4afb-b654-36c7cd88abf3",2677,980,122,276
ec11ae9a-36fc-4760-997c-801665aa1c90,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:18,10,"6848f918-f3aa-4a57-8728-069308db5c99",1135,1311,518,472
bc3d9136-d4ae-442d-8435-55a0ea5fedac,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:39,10,fdf78db3-d3bc-4609-8e13-ba0aae796801,2749,1271,60,73
"53b4cdf5-9b74-4de6-9b1c-cfd66b7545ba","5b324262-ba28-4f07-ba4e-5e880ea5de99",2021-11-09 17:54:45,1,f0ad4464-abcd-43ca-83e7-1596d827fb83,1018,1968,487,343
"17da8774-cbff-41e8-b30d-228dec0adecb","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:13,10,"29bc3082-c55a-48c1-b21f-744ebb882622",665,868,1642,1766
"2ade5dd4-fca3-457f-b8ce-77364aa32b46","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:14,3,c43e6fab-9cbd-4e84-80d6-23870dc75d4e,1895,1533,1104,562
"98beb6fb-3ea7-41d5-ac46-fc3d09b24051","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:17,1,"68083903-ba44-4e1c-a8ea-bcf4d73f8078",2917,2141,267,691
"1c78203e-3326-423d-81ea-b5729663dea7","422ba965-1c8c-43d4-abc0-77ba4b58ce33",2021-11-09 17:56:29,1,"5101accc-058b-46bb-a4c2-a5932f127672",1642,1836,240,569
"3d67d7e4-05e7-41ae-a096-4b8b35274880","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:56:30,5,"784c7435-5170-4eb0-9d11-34fc117d5b3e",1729,1362,336,276
d212341a-39cd-46ee-b704-18469fe649b8,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:56:42,6,adc6a211-b089-47a1-bd90-97397121bad7,1343,673,86,57
e8eed759-59c2-4e16-b427-2e5ec74772f9,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:56:47,1,eae5252e-6624-4568-9f7f-528a5aad0925,364,450,83,48
"92ebab5a-1788-45da-bcd7-8483c65bb0c5","84649ce2-94fc-42c5-b846-68a9af4d55d3",2021-11-09 17:56:55,1,e8cc22a4-0c2d-4d6e-90af-b0ac03bc6cbf,533,2717,436,567
"057356ac-fb45-4c2f-a9aa-f90295954bb6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:07,3,"589e698a-f72a-4704-995b-6384fa3ad448",2753,1323,155,138
"76d1bef5-db83-4e56-9a44-705b65696654","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:16,1,ec9c5f5e-3859-4c2c-a1c1-c39b384495b1,4426,2112,83,107
f7ab46be-5e5b-48d9-ac74-a82425789fca,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:17,9,adc6a211-b089-47a1-bd90-97397121bad7,659,930,97,93
f0ebe23a-d568-44a8-b929-af57665bee88,"911ce28c-51cd-41a6-804a-ae95841e816e",2021-11-09 17:53:41,9,b623272e-9762-4c78-8bc5-a942c5b28cdf,1155,1968,137,137
"1cadde86-2bc3-47d8-8f6f-4ae0bdb1137c","0c55e434-f62f-41bb-818f-cf12903aed77",2021-11-09 17:53:59,10,"1d16cd35-3e17-41e2-917a-fd79cc45bd66",894,2084,208,179
d0b2b69a-c63d-415f-bffc-b2b7a5b5acad,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:06,10,"3d867d96-b100-4eb8-afee-2e7403dc3167",1503,1117,63,69
"24a5ca9b-fb98-41a6-8783-303aaed5cfd4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:08,10,"0b6df996-5f3f-4afb-b654-36c7cd88abf3",1299,1378,28,28
e97b9494-0d54-48e0-805d-5d86a697454a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:06,3,"3d867d96-b100-4eb8-afee-2e7403dc3167",1821,1076,110,41
"0ecd7ea5-cfa9-4e0e-bf97-d51b83862e1c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:08,10,"0b6df996-5f3f-4afb-b654-36c7cd88abf3",3071,1842,272,131
"7fb1edc0-50d2-4995-8256-3e0c782ce1da","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:08,9,"0b6df996-5f3f-4afb-b654-36c7cd88abf3",2138,1425,192,127
"77391b47-43d5-479f-b70b-bc584366dd6e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:11,3,"9f64d1e5-5d06-48e2-b874-4aab13584adb",1780,763,331,554
"296adb54-6e4c-4c1e-a73d-1d64cbe00623","771eccaa-806a-4557-a669-d1e75e2f565f",2021-11-09 17:54:14,1,"6651e53d-f64f-4d99-a19d-0a52b49506ea",1520,2007,361,898
"2706d201-df84-481f-9cdb-7fdc647e4c4b","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:23,9,"6bb7c75f-d279-4e82-ba9c-7a989f4ef6b7",1302,1939,418,295
f476186e-7aa7-4ea5-8c18-1f4ba5062f28,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:23,1,"35b26009-f5cf-49c8-804a-58acdc2bb44b",1206,1426,229,230
d967c117-670b-43d2-8d86-b3297991fa7b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:30,1,"2f681444-6adf-4716-98e8-bd4cb408bc85",1379,2259,427,370
"175b3d0a-e7ec-4550-9096-bbce9c4cb30f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:33,1,"966d28a5-1d34-4e58-b40e-2588b76c75e7",1230,1985,56,81
"849dea45-212a-4002-9ed1-700a82ad6a42","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:48,10,"56658c61-377d-4527-837c-76f333495a6e",1698,1769,104,98
"3f9fd66e-46b1-4cc9-acf6-659b26c48143","422ba965-1c8c-43d4-abc0-77ba4b58ce33",2021-11-09 17:54:55,1,e3d1d62e-852c-4479-9830-65bb500c95f2,1713,1930,313,312
e8061608-869e-4cf3-885a-ffc5c830b2ae,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:15,10,"8caa8b04-d5d8-41b2-885e-a01870dc08c4",1215,2011,310,414
"68be7e0d-e1bf-417f-9d44-341c06da589c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:18,1,a3385080-d394-4c26-861b-6e859a0caf16,2268,1284,76,134
c2744d0e-c9a8-461c-857b-41cfc9b7cf5e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:39,1,f78f91de-7797-4172-9557-2d162ba4b226,2016,301,143,79
"3ae973a1-f0ee-4df7-9861-c56407a04d74","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:39,1,f78f91de-7797-4172-9557-2d162ba4b226,1944,816,144,101
b29d0754-9851-4aea-a70a-1487316a0184,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:39,10,f78f91de-7797-4172-9557-2d162ba4b226,240,2342,86,71
"77e69ed1-da72-48c0-81ed-1368a812f38c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:23,1,"35b26009-f5cf-49c8-804a-58acdc2bb44b",1865,1450,141,241
e8733abc-0b0d-49a9-8109-8c1272dc4298,c2206a1a-5ce4-48b8-8bdd-ffb7852cf1d6,2021-11-09 17:54:23,1,"22eb24c1-f8f2-49ea-b4b6-893132437bb4",1472,1446,381,247
c4e53d4d-5c25-4842-9955-d45d8af3c483,c2206a1a-5ce4-48b8-8bdd-ffb7852cf1d6,2021-11-09 17:54:23,1,"22eb24c1-f8f2-49ea-b4b6-893132437bb4",2144,873,329,475
"8f1c6615-2d9d-441c-bbc4-85ee6fd52aa4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:54:33,9,"88703fc7-3403-4b1e-a6fe-4e45de9d91de",454,1499,693,240
"21b26131-5a81-45d9-8226-f2b31d100ecd","422ba965-1c8c-43d4-abc0-77ba4b58ce33",2021-11-09 17:54:55,1,e3d1d62e-852c-4479-9830-65bb500c95f2,342,2119,196,239
bf6807a1-6985-490d-93e2-aa87657bfb4e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:18,1,a3385080-d394-4c26-861b-6e859a0caf16,1135,1069,81,102
a45f8f99-ba55-47c6-8e06-149329e7c570,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:20,1,"3b3b8d08-179a-4aa3-b1b8-3f9c92492068",2089,968,161,224
a4ea9d8c-a986-42f3-8656-81aa672766d3,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:33,9,"7f257c9c-db64-4b61-a717-b7aa65ba3b0b",1670,1877,120,384
"66f1f69f-0218-43d2-8997-0a64ff176857","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:39,1,f78f91de-7797-4172-9557-2d162ba4b226,942,2743,200,208
"314bf3f5-f7b7-4a7e-8583-73350154234a","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:39,10,f78f91de-7797-4172-9557-2d162ba4b226,1371,1805,136,93
"944ebc2c-f8c6-4590-91e5-874fb9c51fde","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:39,10,f78f91de-7797-4172-9557-2d162ba4b226,1178,1783,115,72
fb2d0061-b845-40e4-beaf-715a6806261b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:44,1,"9289c0e3-06d3-4683-9c47-9d5862464793",1028,1097,69,41
fc8595f8-c513-4cca-a2e2-2b2eb9119f1b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:45,1,"9289c0e3-06d3-4683-9c47-9d5862464793",2048,1310,166,138
ea5836f1-9692-4a16-9ce1-1dabe932f349,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:50,10,"117f8610-38e4-4368-97af-59e983305ba3",1157,2400,117,89
a0732948-e5ef-4443-98a6-aa65cf484157,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:50,9,"117f8610-38e4-4368-97af-59e983305ba3",1329,2181,62,116
f32556a0-db9f-4a21-b11d-c9aceccb8a4b,"52dabf75-82f1-4cc3-bf0f-e9c795e2d641",2021-11-09 17:55:51,10,"5f5893c6-94c9-44f6-b606-31c0fe54cf04",509,1341,316,365
efb96d66-96c3-4f72-a082-9018dd45dd65,"52dabf75-82f1-4cc3-bf0f-e9c795e2d641",2021-11-09 17:55:51,9,"5f5893c6-94c9-44f6-b606-31c0fe54cf04",916,407,793,990
"94c31c0a-bbca-435d-96c6-ef10ef0d5c3f","52dabf75-82f1-4cc3-bf0f-e9c795e2d641",2021-11-09 17:55:51,10,"5f5893c6-94c9-44f6-b606-31c0fe54cf04",923,3272,435,280
d5e02c28-1e2a-4275-9929-3d210e39442b,"52dabf75-82f1-4cc3-bf0f-e9c795e2d641",2021-11-09 17:55:52,10,"5f5893c6-94c9-44f6-b606-31c0fe54cf04",2594,2970,246,147
dabdea68-fc07-430a-86dc-b87752d42891,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:56,9,"117f8610-38e4-4368-97af-59e983305ba3",1320,2179,87,138
e7c043cd-c5e7-419d-92c3-7b1dc54363d8,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:57,1,f7005e3b-da80-4736-a9eb-37c24acb2bfc,1808,581,379,1369
"60b096db-532c-4c2f-9804-6bf7e3ad57ae","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:58,5,a3a52418-5ea0-40dc-8b43-a73a057aaae9,1248,1474,605,403
"6016fded-d251-4150-97cb-23eee178a852","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:58,1,"86744db7-cf1b-407e-a515-4cfa22de12d2",828,1266,44,91
"182b1792-6c55-48e8-965c-cb1ac12c0287","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:55:58,1,"86744db7-cf1b-407e-a515-4cfa22de12d2",1166,1087,195,254
"1c7aa9e0-52fc-46a5-954f-400e72895106","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:56:03,1,cadd9e8f-ecc8-40a0-a73a-65249a6f8f43,1822,1219,259,259
d5ccf9ae-0e8e-4f8d-98f6-2456a3d5817d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:56:09,3,"8ea1760d-84cf-419a-a95d-f92cbcc90640",637,2129,611,485
c2b8801f-5187-49f7-8511-5856517c3919,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:56:16,10,e3f88b86-99f0-4749-99cf-475ab0708260,1685,1341,83,83
"356c7ce8-a672-4c88-9ebc-85fb1d79e544","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:56:47,10,"945d023f-1691-46b3-b920-35de2141c40a",1485,995,1756,1254
"82c3348f-cfad-45e9-afda-3c7f5df79561","771eccaa-806a-4557-a669-d1e75e2f565f",2021-11-09 17:57:00,1,"858ed716-6c7a-4242-ae3c-6673df5548ff",1484,1781,94,213
"10615d3d-15aa-42c6-ae85-f6fd47e3bf81","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:04,10,a8533f62-6f02-4e8a-8445-656458f054dd,3510,1093,44,68
"244856f5-38e8-4b13-bd24-37cd64f02b21","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:07,3,"589e698a-f72a-4704-995b-6384fa3ad448",3161,987,287,77
"6fbe3fda-26e2-4fef-afcb-eb60af02accd","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:13,1,aac464fb-3a60-413d-8fa0-1837395bdf55,1514,1728,102,177
"6d649242-c2f6-4f2f-bc54-2b3f216c9a9e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:16,1,ec9c5f5e-3859-4c2c-a1c1-c39b384495b1,3053,2682,214,149
"360e17cf-2100-4708-8c3c-24bb2b4c3207","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:16,1,ec9c5f5e-3859-4c2c-a1c1-c39b384495b1,5584,2361,178,125
"78b7011c-ac69-4800-a60a-b64125613abc","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:16,1,ec9c5f5e-3859-4c2c-a1c1-c39b384495b1,2614,1809,243,321
"799dc42b-23c5-4053-b741-e7aabc1b1787","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:22,8,f9a91cba-b9d0-47c5-ae4e-c8446ab46fc9,1595,1359,164,371
"61ea793d-e4ad-43c2-91a0-04dd296ad36c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:34,1,ab57187c-11b3-4baf-add6-ca3675c774f5,558,1023,472,649
"6c6f8a46-a1d5-4789-999e-3a35777732d4","3f2e6103-6ea0-4b50-a613-97ce69788d6d",2021-11-09 17:57:36,1,e50f8bb6-95f8-4cfc-8479-a7f4b09dea57,1158,1773,389,295
aea7db5b-ae5a-496c-a44f-b91e582014d3,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:38,3,"8a25eeca-4449-4cea-a04b-7ef095e06540",1351,1936,1021,712
c90e7545-dc21-41c3-aa3c-25ccb51f0726,"771eccaa-806a-4557-a669-d1e75e2f565f",2021-11-09 17:57:39,1,eb6e843f-d68c-490c-987a-1771f5038b66,1534,2125,382,431
a0c8d703-495b-4fc1-b423-6355c72de1be,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:44,3,d54c52e4-661e-446e-aa3c-7bc8191e1613,955,2373,1173,428
"588b0347-23cd-4b31-941d-b2d20ecadbf8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:57:50,2,b7367b47-9ea9-4979-97cb-04fb9c641344,1296,2027,374,143
b13181bd-3d6b-445e-8a5c-c23b5a60986d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:58:19,1,d515ea22-d226-4d09-a99e-a29f46e59064,2369,1816,100,282
"13c72b65-ba16-45da-b05d-ac866151a273","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:58:29,1,c0c8bb80-d1f0-421f-870a-2b5f4d598f50,2092,965,160,430
f179acb8-d8a8-4b44-a5b9-3c2b14d384d5,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:58:39,10,f31b363c-fbaf-41f0-9c93-e9fc8e1f90cf,1731,1200,145,338
"47f6d8d6-d811-4eba-8df2-4cf5930de33f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:58:42,5,"97e926c3-8fa0-4787-a067-fda2806d358b",1689,1243,233,168
"3ace2fc6-716c-42c3-bd11-0855e6626ddb","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:58:48,1,c7814b91-4ad8-465e-b2a0-5954407a0677,2467,1599,263,582
f4316080-d2ba-4bc7-917d-8d39d7c8239b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:06,1,"45e66e86-6a0e-4cab-a67b-9e338d255874",2262,1676,130,102
"6c8a2e94-2cf3-4e9c-bb5a-225cf4aa51f9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:20,9,bbde1a40-b901-4798-895a-341c80d4e600,794,1792,915,154
"037612fd-d860-4fa2-9de1-dd09ae8684d8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:20,10,bbde1a40-b901-4798-895a-341c80d4e600,837,55,159,135
b890f016-cf53-4f06-8705-38389bd3a68d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:20,10,bbde1a40-b901-4798-895a-341c80d4e600,174,718,221,154
b3eb9f8a-8c4a-4e5e-9f5d-c5011a2affb8,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:20,10,bbde1a40-b901-4798-895a-341c80d4e600,1672,43,196,74
"3dc9d122-3551-403f-b256-23814929ca74","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:20,3,bbde1a40-b901-4798-895a-341c80d4e600,2758,485,393,393
ed2322b8-b8ca-4b7f-9904-84df59b026f1,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:24,8,"043df48d-10b5-402b-bd27-4051c136ebc4",1001,1890,312,491
"31a8f3a7-0bf8-4a30-bfcd-6b5572560276","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:24,9,"043df48d-10b5-402b-bd27-4051c136ebc4",1993,1637,252,265
b7a61c62-5ee7-4d56-861d-4e6198f19320,"84649ce2-94fc-42c5-b846-68a9af4d55d3",2021-11-09 17:59:39,10,"58a3cded-403f-4ea4-86ee-1c908ae59a7f",1086,1464,120,93
b1a8de86-7fd7-40c3-bdee-46b35eeb0c53,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:40,10,"66d45e78-0b4e-4bb7-a078-31054def83e9",821,1488,472,577
"3ecd25c9-3b1c-4840-89d3-bfc41a6616a0","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 17:59:49,1,ad31b9cf-9d1f-4d5a-883f-7161981e9dbb,634,1203,1167,1060
"43eaa07d-5b83-4049-a8a7-3c8e284106d3","3f2e6103-6ea0-4b50-a613-97ce69788d6d",2021-11-09 18:00:04,1,"6c9d68bc-4f47-4181-af2e-4025b7f9a05f",1528,1663,64,92
"4a0ed305-ed59-4d01-b39a-dd16f8f9478a","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:08,1,"8c36f0b6-3d7e-44c7-9933-81dfb4b109a1",1739,1172,34,43
"989a7c19-e259-4a73-b133-727948ae68fd","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:09,1,a05e6192-a898-46b3-b77b-949adac3387d,1725,2011,402,482
df08d97b-b7c2-43cf-8bb9-5496b91ed03a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:10,2,a05e6192-a898-46b3-b77b-949adac3387d,1966,3125,598,724
b7b0e462-2efa-4590-b875-6e0584d22b97,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:10,2,a05e6192-a898-46b3-b77b-949adac3387d,2483,3677,402,494
"8117d8a7-e32f-45fb-b268-59dae83be136","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:12,10,b133af53-61cb-4141-9928-3af23acd5016,1575,2380,58,72
d3402f14-e579-4835-980c-e9f8f1c9623b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:33,1,"04a84388-55ad-47b1-b2d2-6e1d1d7d3b47",2418,1503,429,265
c8b97608-63cc-4946-bf90-2d6e0f8dbdcf,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:33,1,"04a84388-55ad-47b1-b2d2-6e1d1d7d3b47",1235,885,477,436
aedd1706-e5eb-4503-b335-5bce94399bb0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:37,1,"6609adb4-9f35-4d54-9fae-bcdd06322e3b",1401,1953,265,97
f846ee5d-dd9d-4939-8957-b30f490963bb,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:40,10,"21107a58-8cce-4564-93e5-40e674376828",2076,1179,96,104
"8c52fcf0-addd-4731-a6f4-65b64a19d964","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:43,9,a26da1b3-9014-47c9-bb43-d5eed67b15b8,233,1540,2041,1088
"05153a0f-e4cb-4ee4-8a17-04d9e052aa61","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:43,4,a26da1b3-9014-47c9-bb43-d5eed67b15b8,992,2542,293,480
"2c03878a-c340-4686-bf71-66f0e0f222ef","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:46,1,"2ddb7709-a95f-4d7f-8e57-4ac95b13ff63",1718,1636,213,298
"08f7b12f-3619-482a-bffc-1273e5672324","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:46,1,"2ddb7709-a95f-4d7f-8e57-4ac95b13ff63",2528,1140,138,427
"63ee4dbd-fc88-4077-99bc-a9f9ae6c2091","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:47,10,"59103017-3ea1-46bf-a6ce-ac4647b42a4d",1378,2038,50,81
"3fa2cffe-d9a8-479b-ab82-1e513a01211f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:48,5,"59103017-3ea1-46bf-a6ce-ac4647b42a4d",903,2425,119,150
d48bb230-1be9-4a39-9a4c-79406903f825,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:48,10,"59103017-3ea1-46bf-a6ce-ac4647b42a4d",2016,2425,37,50
"3da8022d-5ecd-4808-9c49-ec505300276c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:00:53,1,e33b88c2-890d-4123-8ca3-5cdf9edd349c,1592,751,362,800
"179cef96-2da4-4720-a883-2d2c10d8d6a7","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:05,1,ec4cd537-b886-44a2-a77c-75dea0f65318,2642,1559,171,154
a2254dd7-6376-4b57-8315-75fc53611087,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:19,1,"4b278e83-23b9-4912-9195-19956865cc88",1341,2056,193,113
"5a2726da-cc39-4ce2-93cf-22d7a53d5c8d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:23,3,"26cb377c-c477-46b5-8779-5d2b8c463085",2716,2737,109,281
"2f1598c1-7ace-489e-9e03-8a6330df3e15","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:57,3,ec138d17-99b9-4acb-818a-a3035c9e3c6a,1211,2224,273,98
"31b32cb3-638f-473b-b483-1304d2eef026","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:57,3,ec138d17-99b9-4acb-818a-a3035c9e3c6a,1139,2400,163,254
"97f37f5a-3b2c-409f-b000-f7f53477a2eb","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:59,1,b651d56c-a67b-4656-bad1-dec7965ea9e4,1528,1520,228,171
"69934242-6799-4454-ad17-99a89f8d9967","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:59,4,cc5b6111-2793-4dfb-b4f8-f1f2f0df3bbb,1361,1565,230,76
"73ebc3c6-e374-4123-b0d8-a9a98066caf7","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:02:06,9,def8376b-4a50-4a44-9649-992671a7aca2,1841,2063,106,87
adef0eca-2d3b-4466-b005-1e3826788901,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:02:44,1,c443a4bd-248f-41a5-9730-b6737f6b56b4,1602,1830,54,109
"7b62b186-dc9a-48b2-b6c8-62b210bd19d6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:02:44,1,c443a4bd-248f-41a5-9730-b6737f6b56b4,1602,2061,41,41
"9106ffc0-61ec-480a-9ffb-eaa40a2043e0","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:02:47,9,b1e9acc3-18f2-4930-82cf-a5ef00c797ba,1592,1192,220,205
"4c723a5e-ea20-4062-843c-13cd09eba90a","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:02:54,1,fe9c4fd9-b79e-40f9-8389-586b69ef3f76,2213,1311,48,67
eaf160d7-cc92-4c7f-b4b2-0dbc8cf91335,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:03:16,1,"34dc3395-499b-4955-8722-94ad6c1c48eb",1980,1008,479,654
"7bd4b8ad-e64c-4b64-bcf8-2a01560949bb","422ba965-1c8c-43d4-abc0-77ba4b58ce33",2021-11-09 18:05:13,1,f62ec051-14d2-44fe-a28f-fb39ffdbb0be,2489,2205,103,154
"730de5c0-c80e-4543-a5cb-531d4cb55804","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:05:38,1,"1d212bf8-0b9b-4863-bd4b-58712cf47fe4",1878,1598,29,67
c1345cf4-2638-4116-901e-c55a41ec898a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-11-09 18:01:05,1,ec4cd537-b886-44a2-a77c-75dea0f65318,2771,1823,122,98
