,id,id_creator_fk,createdon,id_ref_trash_type_fk,id_ref_images_for_labelling,location_x,location_y,width,height
10012,dbe12f2c-2eaa-4bec-a4f3-040d7177da86,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:18:34.290,9,92d14360-137c-21ca-0058-5ed189e33c97,1621,373,251,310
10013,a2d635e9-9133-40a5-9f79-74ad3e4be9a1,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:18:34.321,9,92d14360-137c-21ca-0058-5ed189e33c97,1269,1360,459,453
10014,03247d62-8868-494a-af36-36bdb57440e8,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:18:34.462,9,92d14360-137c-21ca-0058-5ed189e33c97,2645,1664,176,240
10015,0466012e-c94c-4cc9-80ad-4388f13c5727,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:18:34.509,9,92d14360-137c-21ca-0058-5ed189e33c97,1003,917,320,267
10016,dc4b48ec-cd0b-4b92-a2b8-246c51f22228,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:18:34.571,9,92d14360-137c-21ca-0058-5ed189e33c97,91,1493,202,112
10017,48b27e3c-e1fb-4832-9afa-03d31e98f109,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:19:17.837,6,b982ffdc-05a2-285b-7ec2-d255adf24304,2411,1531,218,282
10018,05453e97-5c9e-47e3-876c-039390993c57,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:19:17.884,9,b982ffdc-05a2-285b-7ec2-d255adf24304,2389,757,363,368
10019,17c1553f-c677-406f-ba35-429b97b384c7,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:19:17.916,4,b982ffdc-05a2-285b-7ec2-d255adf24304,891,1563,480,645
10020,068d0ae0-6f60-4ab5-ac40-489406f2f3ac,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:20:08.010,9,78fd4011-51c3-5c7a-09e5-65c95383300e,2002,416,1532,2436
10021,7b863350-9d15-4131-ae8d-a38bfe75c8ca,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:21:57.824,8,99a35081-09cf-5f43-70b3-be4b31511566,1390,2120,436,444
10022,913ac3a4-7075-4cbb-821c-8868e9f9cfcd,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 08:53:58.181,1,29557d8f-5614-8476-95e5-b6b309c0579a,1709,354,253,473
10023,f552adac-c83c-4452-a40d-1a35a044b345,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-19 18:38:28.767,10,6169f34e-552d-7f5b-7be4-e7d27eb809cf,323,1904,178,159
10024,7e966ccc-c9a9-4f63-91ee-c80a29277814,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-20 06:16:05.260,6,60c842e0-98ee-3dba-0f01-88659db2965c,1542,1284,201,211
10025,128fb257-ae2b-4303-9fdb-8174d716ccec,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-25 08:05:23.122,6,3c4a3205-5edc-4381-0862-240cfc558d09,326,569,406,564
10026,18a018b1-7153-4a67-8286-9b0597b4745b,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-25 08:06:40.623,9,5b07c470-4fa6-7e13-3e6a-9572632642f9,1130,2275,637,701
10027,7c33bc15-ba5d-413f-8338-86cad4ce6616,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-25 08:09:37.781,1,8f3f2509-7826-9055-81e3-8d0997dd48a4,1208,1997,738,655
10028,21b8a7da-fc42-4a30-b6f1-a82434762e28,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-25 08:10:23.938,6,da75029a-5c00-4df1-06b7-e8990f193fbb,1637,850,215,112
10029,19485aac-96aa-47c1-806f-26f8d1948460,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-03 00:10:44.302,4,bf1ac7e0-49b7-2a1c-97b8-73b3201635c0,1968,1232,405,240
10030,530003f4-2f1b-4fbe-812e-c4e18e16eded,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-14 15:43:04.266,6,0bd9d9d8-a5e0-572d-228c-d8f6cc7e5831,1721,1109,258,327
10031,641374d7-89e5-464b-8f90-80a2c813a372,12f5bca3-38d6-415d-be0f-bc509f952dbb,2022-03-15 17:15:12.329,4,b8d486e4-729f-408c-b0ab-2a51193078fb,875,1832,707,563
10032,c87fa99a-8a86-4cad-92d0-8ee352ab4237,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 17:18:19.285,9,affca39c-5b45-02c9-9891-33f30d823630,1386,2877,824,940
10033,ba86d18a-3904-40ae-9f0d-a3448da22b30,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:33:39.176,1,420425ae-2c2a-636e-0900-90d4657495ef,1311,1805,337,186
10034,bc9ae9b4-d635-41ee-a0d3-dfd6d6c331de,12f5bca3-38d6-415d-be0f-bc509f952dbb,2022-03-15 21:33:59.426,3,73a8f14a-530e-43fa-b678-54398d3dbe6e,602,1391,736,1402
10035,cf419d34-b8bc-47cd-aa12-b6ca99a7079c,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:34:37.755,1,2620e21b-524c-2161-09b3-41315fbe6104,1462,1384,439,301
10036,ee6c86a5-e78a-4d9c-97ff-d61af4b058b2,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:34:44.395,6,dcae51fc-1db6-7f30-54bf-96031bfb79b1,719,882,1688,572
10037,50a950f3-1d62-448c-947b-eb39728763af,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:35:51.802,10,0f6e4c79-7e95-36f9-60b2-492bd4fe49e4,2407,1694,168,123
10038,aca828e4-12e1-4276-aa99-b42a1a398755,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:35:51.802,1,0f6e4c79-7e95-36f9-60b2-492bd4fe49e4,1711,827,176,143
10039,d0755041-2027-4b17-a77b-f1acb9029c54,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:35:51.974,1,0f6e4c79-7e95-36f9-60b2-492bd4fe49e4,2088,1187,237,286
10040,b17234c1-4d7c-4eda-9435-888b326a45e4,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:06.896,9,6e4b8690-5d62-0863-797b-f4d2eaf34bf4,1563,1600,469,565
10041,8c5f319d-810b-4378-bf85-12b2f813ad7c,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:12.068,1,383e8693-48ee-4650-0a2a-daa439bd0f17,1119,671,467,274
10042,7a5670b1-2411-46d4-8085-1692d7a641d1,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:12.334,6,383e8693-48ee-4650-0a2a-daa439bd0f17,2467,2073,774,285
10043,9748dec9-cdab-4baa-bedd-5c1280268418,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:29.225,1,acf9535b-a223-4e64-7645-3fb653611ca2,1412,1105,180,57
10044,19a13d5c-35a3-401a-82dd-494d2ae3558f,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:39:09.471,1,60213212-4b92-499e-3f17-5af74dce9560,1790,1633,226,150
10045,207bfa3e-b727-4971-ad35-dda41b9120a3,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:39:11.612,1,2915d7b7-95ab-892b-019a-eb7b301a229d,2112,615,280,152
10046,f4243ae6-10ef-4114-ab46-56d6a1993fe6,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:39:41.443,1,a65170f3-48df-3ef0-7228-cea370079bd8,2774,874,262,245
10047,cd70fd26-2af2-48f9-9c85-9840926097d9,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:40:33.604,1,91105bdf-183b-205c-76d7-c91cd05a6ca3,1376,2987,213,704
10048,209e0fd7-0cc7-4453-a3cf-281cb7cf38fe,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:41:05.107,1,b8c4cc4a-2aa4-48d2-1a9b-53dfd4e39441,1741,506,441,295
10049,c67789ed-eae6-493b-a4be-38b9d905fbb3,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:41:05.170,6,b8c4cc4a-2aa4-48d2-1a9b-53dfd4e39441,2769,867,573,348
10050,44a80e85-a626-4c4a-b884-f32afbf5b1e8,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-06 09:49:18.803,6,12b99063-9eb3-1153-7ef9-1652abc33e3d,1777,1596,574,600
10051,32ecc0e8-d62c-4217-8ef6-014b901b6091,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-06 09:51:53.802,10,dcb374b6-3162-4ce1-1ced-de70f6b984ef,1618,1741,231,288
10052,cd26fb5d-9f19-4831-9875-5f5fba847e91,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-07 12:55:52.286,1,5fbd96c8-45cf-7464-3ed7-c4baadbf6fa1,861,1351,589,754
10053,f4b6ee96-dc78-461b-9451-e9a5d40aaaf3,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-07 12:56:27.774,1,f8c8c808-0946-3587-7e44-f0350bce76b6,2391,1214,515,419
10054,89ecb5aa-83ce-4a6d-9ef2-6a561ab0e305,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-07 16:12:24.878,9,f423849a-70d0-009f-3b43-3d86bc220cef,988,1503,630,878
10055,52772f76-6280-4e1e-9072-88cde85b2ade,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-08 08:28:08.749,1,ae1d4d85-1d73-0d55-00de-479ec0dc789a,912,2093,1431,1450
10056,89416703-5bb6-4d8c-8ff4-595d14e95195,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-08 08:28:33.845,10,af4402d6-931d-97c5-13de-ec03434f2cf1,1036,757,283,263
10057,95c52493-279b-4d9c-92e2-505482dc80e5,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-08 08:29:04.410,4,fa6f2e62-8537-6c23-5628-0e2b9c208e55,1189,1859,579,838
10058,e36a7ee5-b034-4815-a2c2-71eb1589ca57,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-08 08:30:42.670,1,f3c731fe-6bfd-030b-815e-c4364f8e9831,836,239,767,114
10059,40126ad7-1f5c-4867-a11e-c449f6f3b3f5,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-09 07:32:13.313,1,97ceee5f-0141-4ffa-4e2d-446198ce53a4,2426,1218,430,303
10060,a7f6de7e-0546-4f15-a94e-2ad8d85e1557,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-09 07:33:25.914,3,4f858dca-74ed-5035-a1e4-8ad2f4d12c70,757,1875,791,664
10061,967c7a31-ea82-4571-8afa-63c50df78941,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-09 07:33:26.023,1,4f858dca-74ed-5035-a1e4-8ad2f4d12c70,2650,3049,282,300
10062,23b783db-4caf-477e-af79-8155c4c02312,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-09 07:36:22.775,1,ff093749-76af-5eff-64e1-ecd3d7939ea5,570,1383,245,383
10063,965e56be-7fba-465a-9c8d-940f3f44e9be,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 10:09:39.959,6,51fbb633-3339-397b-478f-950072f847c2,1067,1851,397,298
10064,55be33eb-2ebf-424f-ba50-e972eed45f8f,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 13:28:58.286,3,32b4d62e-410d-6e21-94d9-6ecae38c9745,2074,1933,170,84
10065,5e502168-b848-4f41-88ed-4bc3371f5801,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 13:30:08.183,1,8e39eb58-3a93-38b1-57c5-bb40efb78bca,1133,1051,1409,1145
10066,bca6efb4-f443-4aed-bcae-8957e8b5df4c,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 13:31:17.080,8,fae3e3eb-7a38-86a8-1118-aebdc15778fc,1011,1173,2635,1153
10067,18746a00-67a8-4e4d-8602-2da91d6b9ad3,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:11:12.046,5,f89ade06-9c97-2362-7e98-1679731716dd,1717,751,471,432
10068,393662cc-0467-4779-9116-5c1618ed8ab0,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:14:40.283,10,af4f1d49-2fe4-79df-173a-8c132c521536,2385,1376,118,104
10069,6da65147-9044-48b7-a374-39b014768c56,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:14:40.345,10,af4f1d49-2fe4-79df-173a-8c132c521536,1491,1348,76,104
10070,1bdca4a5-e9a3-4064-bec0-3ac6695a3ce6,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:14:40.361,9,af4f1d49-2fe4-79df-173a-8c132c521536,1195,1851,452,400
10071,375f1d75-959b-4638-9de7-b161683d28b1,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:14:40.392,10,af4f1d49-2fe4-79df-173a-8c132c521536,2498,431,377,207
10072,36132f58-a83d-47b1-9b5f-a84812f4f2e1,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:14:40.408,10,af4f1d49-2fe4-79df-173a-8c132c521536,2597,652,1364,108
10073,ffa7d330-b4d6-4e66-b4dc-65f38aa819e6,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-12 07:09:58.382,2,57b26836-661a-924d-3764-3871d213533e,2095,1344,378,338
10074,70a9ebfd-28c7-44c4-8be5-f6e1ba65e0e6,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-12 08:02:27.483,3,e7fb00e6-7438-5baa-a1bc-570c060a33b6,1242,1201,1066,1032
10075,65437e56-239e-4c4f-96c3-2552f8d0f7d5,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-13 08:18:47.613,1,e9be03ad-8ac3-9c0b-53ab-06020f40885c,649,1368,1045,969
10076,d62d8161-1bb9-4ae5-a1ac-ecd33f32f71f,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-13 10:49:12.159,1,77fd4d38-06da-7cf6-5ff3-d9d52cf78bdc,1896,867,320,428
10077,89ec1eab-03f6-4cb7-a150-fc5ff73b8f65,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-13 10:52:05.380,1,24dceeda-84e1-4461-a3cc-6a8168151ab8,185,2122,182,141
10078,30fc5d7f-2870-49ec-ab29-7b9902c78c07,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-14 08:08:01.009,1,cea40b5d-9711-8b78-2a92-8765823564d5,1602,1311,1264,561
10079,8e6f13ce-bfb2-4ad6-b19c-96345472f153,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-14 08:11:37.637,1,7adf408e-6883-233f-6050-a89b71c811ac,1470,1092,621,423
10080,eb491848-d928-46c9-8e75-2d5c6354f959,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-14 08:13:20.685,1,3ba80572-8c89-0009-6e64-0d15ae503216,2146,2785,355,232
10081,f63b70da-20c2-4515-a90e-e916ca3dc823,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-14 08:13:20.779,1,3ba80572-8c89-0009-6e64-0d15ae503216,1791,1201,484,458
10082,4c5af183-16ae-4299-9f65-86a1f214f62c,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-15 08:17:26.266,6,c07568de-32f6-6330-546d-485a9b686d11,1076,885,280,271
10083,2287651d-ce42-4125-8857-4b55ee5542bc,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-15 14:33:34.945,6,b22553c6-4bc0-7a3d-20d6-fa74500e1ca4,1442,648,208,100
10084,0a96e30e-051d-43a6-85e1-b99f6d659872,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-16 10:17:35.633,1,8755a5ad-34ab-03d5-0626-1eab4cb97913,1290,1917,332,340
10085,259bfe69-f4eb-4b22-aca6-177c1eca9bd0,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-17 14:25:11.686,1,a056a776-7c1a-5edd-2299-734cea1c1df8,1476,1234,373,163
10086,6f32c26a-f9ed-4be4-842e-8c620dbfcd66,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:18:34.290,9,92d14360-137c-21ca-0058-5ed189e33c97,261,235,304,234
10087,749acb61-72bc-44a2-8bbf-15836b16ba51,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:20:07.963,9,78fd4011-51c3-5c7a-09e5-65c95383300e,1230,192,756,2756
10088,e0f33d42-1fca-497f-950b-0bd5b442925b,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:20:56.042,6,9f5cdcd6-2365-4b0a-6577-2d334e4f9629,1128,2590,1554,738
10089,afe20649-685b-45a2-bc30-19ad0939a306,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:21:17.964,10,7d140641-3383-008c-47ca-fb2843f18f8b,1032,1587,248,355
10090,e978c708-2f30-478e-8a9e-ccf6bf48756d,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 05:21:57.871,6,99a35081-09cf-5f43-70b3-be4b31511566,1418,1648,316,368
10091,9c077780-76d8-440b-999b-9d225f538a00,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-18 08:58:23.309,1,1e3fefc5-99c6-863d-9acb-9d330be949b1,3661,1508,170,252
10092,4c3cf59d-f335-4ae2-8e8e-53d2d9a4372a,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-19 18:38:29.314,1,6169f34e-552d-7f5b-7be4-e7d27eb809cf,2379,1203,617,942
10093,001b50f4-d6d1-4626-b633-f94c1ea05ca9,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-20 06:16:05.995,9,60c842e0-98ee-3dba-0f01-88659db2965c,1839,291,83,150
10094,e5858e04-9ab2-4f58-8ac9-a4df37738496,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-25 08:08:27.937,4,a1c52681-23a7-07cd-78b6-e74590e83aa6,1247,1427,280,361
10095,fa09c9be-cedd-4466-a099-2ab23d46ddcd,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-25 08:08:27.952,6,a1c52681-23a7-07cd-78b6-e74590e83aa6,1157,2239,325,244
10096,ab981a10-36ad-4a5c-b6a7-d8ba5d71499f,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-03 00:41:57.778,4,2a3edea1-8803-15ec-24ff-5627b5de84f6,1823,1768,303,266
10097,c54871b6-48fa-4243-a1ff-9a362018a515,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-14 15:44:03.298,1,778d6d4c-1cb6-62fd-5da5-1565554d00bf,3141,1843,284,138
10098,023f1e80-7deb-4709-9032-6b8a406c73fb,12f5bca3-38d6-415d-be0f-bc509f952dbb,2022-03-15 20:36:40.087,4,cd4aea61-7b92-4e16-8755-15835bfa5ff1,575,1550,667,767
10099,3e28f98d-f057-446a-98a3-a95661b85b69,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:33:46.582,6,e0a0b21f-17c2-7e81-81ba-628c83a08f2f,1101,1857,301,328
10100,d4d6989a-a8f4-4d3a-b429-0b4771be5a83,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:34:07.973,9,1c6920ce-7d7a-8514-5f38-3386b84f8c90,2014,1116,374,307
10101,5bbb29b4-595d-4a75-8df8-f61983c7364d,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:12.318,4,383e8693-48ee-4650-0a2a-daa439bd0f17,920,489,253,102
10102,cccd1904-aea1-47d6-9958-c5badca38791,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:12.334,6,383e8693-48ee-4650-0a2a-daa439bd0f17,2639,1445,242,215
10103,95a492eb-4568-42ac-972d-d5fb006a363b,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:24.662,10,6080ff29-3739-28e7-8124-29c622527666,1803,1191,476,877
10104,b45b9c23-d547-4502-bb33-798425bb23dd,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:36:29.256,10,acf9535b-a223-4e64-7645-3fb653611ca2,1290,1776,237,123
10105,b235ffe6-0c03-4d5f-b894-5df0e2269979,cd500412-460d-4d05-be69-7a945217b513,2022-03-15 21:37:34.007,1,81009590-de1c-47f2-b92a-8e5bb080baf6,1258,1499,526,874
10106,b5444fe3-f47f-4e2d-88f5-31302c387f5b,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:38:07.257,1,13f6074f-9d86-1b35-239a-b881a8a06ebe,1852,1033,277,218
10107,fd07caea-2855-4256-b3b9-26eb4865093d,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-15 21:38:12.835,9,587b81cd-85e3-4a62-1dd8-9f99de1d299b,814,2284,129,91
10108,1aa0f892-6c3d-46ba-80c8-e2987a4e97d5,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:08:59.173,10,ac386953-8497-95b0-1d1b-318d52d03496,1888,1147,353,225
10109,422fabe1-eb22-448a-b9e0-286571c99301,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:09:59.971,10,44b4ff59-956e-7ac4-6824-01378e0f49df,580,908,948,1816
10110,9ecd2f24-d9a8-4f15-8a69-2248a8de0dbd,12f5bca3-38d6-415d-be0f-bc509f952dbb,2022-03-18 14:10:23.331,4,a69b6b92-2c01-4bb2-9dcb-e4ea4f818dfc,498,1553,854,849
10111,b063ad20-c250-44ce-bc18-ae26beeedd4c,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:26:12.108,9,c3688562-820c-49a6-46cc-f5207fbd28a9,1996,1528,286,256
10112,7f3109b6-f833-4f08-8b4a-0d967ac10bd6,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:26:12.155,9,c3688562-820c-49a6-46cc-f5207fbd28a9,220,1988,568,277
10113,6d7ef5a3-a603-491c-9278-995f4032979f,c86ca113-ec8d-46f6-a092-ae6ec8b22710,2022-03-18 14:26:14.077,10,74fc254e-6e67-4aaa-9b89-ee6b07471153,1149,1622,73,27
10114,83dc851d-e0b4-49af-8233-80940a972542,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:26:29.577,9,b983cf26-791f-552a-4b3e-cd9ea8c280d9,2330,2686,97,54
10115,9087aa83-c864-4a2e-8f74-5ed5b3d91d0e,223e575f-552e-4e20-bf93-c1b61f82a738,2022-03-18 14:36:57.553,1,802181de-fe84-42ef-a0b5-0fbc3a847ba3,1207,3138,364,249
10116,32aca912-1de2-4472-b541-9b564303427f,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:37:08.444,6,709d6066-5294-29ec-9f24-cf1e4acd74df,834,1036,125,191
10117,66a48bef-24bf-4972-a34c-dd5e10f15b04,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:48:45.796,6,1d127a18-568e-2f85-7d46-5d4daed20095,970,810,179,96
10118,e4cddbb3-9784-459f-be0f-68cff20492b1,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-03-18 14:48:45.796,3,1d127a18-568e-2f85-7d46-5d4daed20095,1654,529,421,383
10119,2fdf2eb4-2453-4700-8a3f-0b7787d9b5f6,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:39:09.471,9,60213212-4b92-499e-3f17-5af74dce9560,2397,220,43,75
10120,754559b5-faf2-4b44-a783-480403b7f55a,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-04 14:42:36.100,9,308b96fc-7362-0e9a-9434-c11bccbd4316,672,1691,236,92
10121,d7d887b8-7889-4da8-bde6-91b3706f6b29,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-06 09:49:47.884,6,2ce88a55-8804-641a-6e3c-771b71349227,1191,756,1088,968
10122,61ec1934-e353-407d-ba11-6251094093dd,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-06 09:51:53.802,9,dcb374b6-3162-4ce1-1ced-de70f6b984ef,2104,904,101,113
10123,7a467c4d-76cf-4b54-a6b8-49687db07fba,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-06 09:52:29.618,10,7d200f28-5411-0810-7096-52bacd6a8845,1680,1351,684,565
10124,0d0b9ec2-9a38-4034-be3b-d16eb1628619,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-07 15:38:58.700,6,49e5806e-442b-3bb6-a440-42b2c0e29e84,930,821,274,275
10125,20fa5968-6997-4e83-bbd7-58dd5a71899a,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-07 15:41:26.574,6,1d225767-6908-558f-3ae9-7edf15ad7693,689,8,2944,2913
10126,2707169f-a80b-4924-858b-027079f74875,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-07 16:13:16.649,8,0ca4ed4b-1f6e-699c-6702-b28a6d095e85,1585,1209,122,200
10127,64491d2e-2d99-4f95-a4cd-89e494bdd7aa,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-08 08:29:32.116,6,76578801-2c7f-2de5-5743-36f7aded55e1,1026,737,180,236
10128,8636a077-3d44-439d-9ddc-62d1b394417c,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-08 08:30:42.638,6,f3c731fe-6bfd-030b-815e-c4364f8e9831,2768,1225,348,386
10129,440c0a9f-9dc1-45ee-8cdf-a58493cc235b,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-09 07:33:26.039,6,4f858dca-74ed-5035-a1e4-8ad2f4d12c70,975,1656,355,292
10130,e5089566-2c82-4905-9d5a-8dd8632153ca,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-09 07:34:26.951,6,e725abf2-44bb-3ee0-5387-db86824770b6,1591,829,205,205
10131,45f110f9-5900-479e-be66-4892d2a0efe2,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-09 07:35:43.162,4,c757540a-3f8f-094e-12b8-b984be9a51f5,1756,1767,400,508
10132,722ef6bb-fd94-4564-b9c9-23b0b3f28371,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 10:15:08.694,6,30c33b2d-04ad-6592-5453-6590b9201284,775,1456,373,419
10133,0f411e38-dab4-447e-995b-d05b95ffab97,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 10:18:13.837,1,e9c36075-459b-38f3-22cd-070042518daf,913,1941,289,325
10134,6a74533e-68a1-4c61-8bec-e65a55af3257,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 13:33:04.684,1,23ebaaa7-7ebc-061e-972f-ce276be97b5b,1105,942,1327,1157
10135,e4dbf4dd-c98a-413c-9719-67a3b5d8f790,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:11:12.077,3,f89ade06-9c97-2362-7e98-1679731716dd,2484,925,113,263
10136,edc3f1d2-273b-4b44-be41-269ac94c1bff,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:14:40.283,4,af4f1d49-2fe4-79df-173a-8c132c521536,1651,1842,137,202
10137,c31d0444-8d54-4812-a7c6-0ae6ac828224,3f2e6103-6ea0-4b50-a613-97ce69788d6d,2022-02-10 22:14:40.345,10,af4f1d49-2fe4-79df-173a-8c132c521536,1553,1301,89,75
